date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:35	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.330.delayed	(from https://ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide)
11:05:35	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.331.delayed	(from https://ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide)
11:05:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:32%20GMT	http://cdn.shopify.com/s/files/1/0282/3766/files/Neil-t_large.png?4140908223926808890	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Neil-t_large9dc4.png	(from https://ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide)
11:05:37	49450/49450	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Dec%202024%2012:00:57%20GMT	https://cdn.shopify.com/s/files/1/0282/3766/files/image1_1024x1024.PNG?v=1483972315	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/image1_1024x1024a2b0.jpg	(from https://ambronite.com/pages/community-minttu-tuominen-ice-hockey)
11:05:37	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.334.delayed	(from https://ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide)
11:05:37	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.335.delayed	(from https://ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide)
11:05:37	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.336.delayed	(from https://ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide)
11:05:37	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.337.delayed	(from https://ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide)
11:05:37	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.338.delayed	(from https://ambronite.com/pages/community-andria-louka)
11:05:37	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.339.delayed	(from https://ambronite.com/pages/community-andria-louka)
11:05:37	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.33a.delayed	(from https://ambronite.com/pages/community-andria-louka)
11:05:37	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.33b.delayed	(from https://ambronite.com/pages/community-andria-louka)
11:05:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:34%20GMT	http://cdn.shopify.com/s/files/1/0897/9776/files/andria1_medium.jpg?v=1538985812	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/andria1_mediuma0fa.jpg	(from https://ambronite.com/pages/community-andria-louka)
11:05:39	95231/95231	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Dec%202024%2006:05:34%20GMT	https://cdn.shopify.com/s/files/1/0282/3766/files/Neil-t_large.png?4140908223926808890	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Neil-t_large9dc4.png	(from https://ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide)
11:05:39	18098/18098	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Dec%202024%2021:15:38%20GMT	https://cdn.shopify.com/s/files/1/0897/9776/files/andria1_medium.jpg?v=1538985812	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/andria1_mediuma0fa.jpg	(from https://ambronite.com/pages/community-andria-louka)
11:05:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:35%20GMT	http://cdn.shopify.com/s/files/1/0897/9776/files/andria2_large.jpg?v=1538985817	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/andria2_large5c14.jpg	(from https://ambronite.com/pages/community-andria-louka)
11:05:41	27162/27162	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202024%2000:06:47%20GMT	https://cdn.shopify.com/s/files/1/0897/9776/files/andria2_large.jpg?v=1538985817	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/andria2_large5c14.jpg	(from https://ambronite.com/pages/community-andria-louka)
11:05:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:37%20GMT	http://cdn.shopify.com/s/files/1/0897/9776/files/andria3_large.jpg?v=1538985821	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/andria3_large664a.jpg	(from https://ambronite.com/pages/community-andria-louka)
11:05:42	8700/8700	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Dec%202024%2009:14:37%20GMT	https://cdn.shopify.com/s/files/1/0897/9776/files/andria3_large.jpg?v=1538985821	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/andria3_large664a.jpg	(from https://ambronite.com/pages/community-andria-louka)
11:05:42	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.342.delayed	(from https://ambronite.com/pages/community-andria-louka)
11:05:42	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.343.delayed	(from https://ambronite.com/pages/community-andria-louka)
11:05:42	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.344.delayed	(from https://ambronite.com/pages/community-andria-louka)
11:05:42	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.345.delayed	(from https://ambronite.com/pages/community-andria-louka)
11:05:42	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.346.delayed	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:42	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.347.delayed	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:42	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.348.delayed	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:42	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.349.delayed	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:38%20GMT	http://cdn.shopify.com/s/files/1/0282/3766/files/chris-t_large.png?12916620958183404301	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/chris-t_large2dee.png	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:43	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.34c.delayed	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:43	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.34d.delayed	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:43	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.34e.delayed	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:43	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.34f.delayed	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:43	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.350.delayed	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:43	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.351.delayed	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:43	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.352.delayed	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:43	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.353.delayed	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:40%20GMT	http://cdn.shopify.com/s/files/1/0897/9776/files/sanna-ruuska_medium.jpg?v=1538641332	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/sanna-ruuska_medium7315.jpg	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:45	85976/85976	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Dec%202024%2006:05:39%20GMT	https://cdn.shopify.com/s/files/1/0282/3766/files/chris-t_large.png?12916620958183404301	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/chris-t_large2dee.png	(from https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change)
11:05:45	19176/19176	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Dec%202024%2012:24:33%20GMT	https://cdn.shopify.com/s/files/1/0897/9776/files/sanna-ruuska_medium.jpg?v=1538641332	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/sanna-ruuska_medium7315.jpg	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:41%20GMT	http://cdn.shopify.com/s/files/1/0897/9776/files/sanna-ruuska-2_large.jpg?v=1538641361	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/sanna-ruuska-2_largee761.jpg	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:47	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.358.delayed	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:47	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.359.delayed	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:47	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.35a.delayed	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:47	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.35b.delayed	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:47	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.35c.delayed	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:47	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.35d.delayed	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:47	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.35e.delayed	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:47	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.35f.delayed	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:43%20GMT	http://cdn.shopify.com/s/files/1/0282/3766/files/Teemu-cp_large.png?11326350325587478667	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Teemu-cp_large5610.png	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:48	44325/44325	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2010:55:15%20GMT	https://cdn.shopify.com/s/files/1/0897/9776/files/sanna-ruuska-2_large.jpg?v=1538641361	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/sanna-ruuska-2_largee761.jpg	(from https://ambronite.com/pages/community-sanna-ruuska)
11:05:49	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.362.delayed	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:49	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.363.delayed	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:49	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.364.delayed	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:49	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.365.delayed	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:49	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.366.delayed	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:49	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.367.delayed	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:49	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.368.delayed	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:49	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.369.delayed	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:45%20GMT	http://cdn.shopify.com/s/files/1/0282/3766/files/Alena-t_large.png?2138973427722092298	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Alena-t_large1f25.png	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:49	81761/81761	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Dec%202024%2006:05:45%20GMT	https://cdn.shopify.com/s/files/1/0282/3766/files/Teemu-cp_large.png?11326350325587478667	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Teemu-cp_large5610.png	(from https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle)
11:05:50	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.36c.delayed	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:50	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.36d.delayed	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:50	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.36e.delayed	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:50	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.36f.delayed	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:50	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.370.delayed	(from https://ambronite.com/pages/stephen-de-vore)
11:05:50	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.371.delayed	(from https://ambronite.com/pages/stephen-de-vore)
11:05:50	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.372.delayed	(from https://ambronite.com/pages/stephen-de-vore)
11:05:50	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.373.delayed	(from https://ambronite.com/pages/stephen-de-vore)
11:05:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:47%20GMT	http://cdn.shopify.com/s/files/1/0282/3766/files/Stephen_Devore.png?v=1484335119	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Stephen_Devoree5d9.png	(from https://ambronite.com/pages/stephen-de-vore)
11:05:51	75433/75433	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Dec%202024%2006:05:47%20GMT	https://cdn.shopify.com/s/files/1/0282/3766/files/Alena-t_large.png?2138973427722092298	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Alena-t_large1f25.png	(from https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously)
11:05:51	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.376.delayed	(from https://ambronite.com/pages/stephen-de-vore)
11:05:51	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.377.delayed	(from https://ambronite.com/pages/stephen-de-vore)
11:05:51	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.378.delayed	(from https://ambronite.com/pages/stephen-de-vore)
11:05:51	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.379.delayed	(from https://ambronite.com/pages/stephen-de-vore)
11:05:52	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.37a.delayed	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:52	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.37b.delayed	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:52	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.37c.delayed	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:52	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.37d.delayed	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:48%20GMT	http://cdn.shopify.com/s/files/1/0897/9776/files/Pauline-t_large.png?17203172582267330123	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/Pauline-t_largeeddf.png	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:53	91031/91031	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Dec%202024%2002:59:08%20GMT	https://cdn.shopify.com/s/files/1/0282/3766/files/Stephen_Devore.png?v=1484335119	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Stephen_Devoree5d9.png	(from https://ambronite.com/pages/stephen-de-vore)
11:05:53	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.380.delayed	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:53	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.381.delayed	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:53	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.382.delayed	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:53	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.383.delayed	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:53	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.384.delayed	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:53	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.385.delayed	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:53	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.386.delayed	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:53	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.387.delayed	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:55	76323/76323	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Dec%202024%2006:05:50%20GMT	https://cdn.shopify.com/s/files/1/0897/9776/files/Pauline-t_large.png?17203172582267330123	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0897/9776/files/Pauline-t_largeeddf.png	(from https://ambronite.com/pages/community-pauline-leung-development-coordinator)
11:05:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:50%20GMT	http://cdn.shopify.com/s/files/1/0282/3766/files/Jon-cp_large.png?11326350325587478667	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Jon-cp_large5610.png	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:55	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.38a.delayed	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:55	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.38b.delayed	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:55	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.38c.delayed	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:55	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.38d.delayed	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:55	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.38e.delayed	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
11:05:55	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.38f.delayed	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
11:05:55	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.390.delayed	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
11:05:55	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.391.delayed	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
11:05:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:05:52%20GMT	http://cdn.shopify.com/s/files/1/0282/3766/files/Sami-cp_1445ec43-596c-4bb0-8d26-b9c1e768db9c_large.png?11326350325587478667	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Sami-cp_1445ec43-596c-4bb0-8d26-b9c1e768db9c_large5610.png	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
11:05:56	43588/43588	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Dec%202024%2009:11:42%20GMT	https://cdn.shopify.com/s/files/1/0282/3766/files/Jon-cp_large.png?11326350325587478667	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Jon-cp_large5610.png	(from https://ambronite.com/pages/jon-aslund-software-developer-spotify)
11:05:57	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.394.delayed	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
11:05:57	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.395.delayed	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
11:05:57	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.396.delayed	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
11:05:57	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.397.delayed	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
11:05:57	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.398.delayed	(from https://ambronite.com/pages/community-christofer-johnsson-guitarist-and-founding-member-of-therion)
11:05:57	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.399.delayed	(from https://ambronite.com/pages/community-christofer-johnsson-guitarist-and-founding-member-of-therion)
11:05:57	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.39a.delayed	(from https://ambronite.com/pages/community-christofer-johnsson-guitarist-and-founding-member-of-therion)
11:05:57	0/-1	---M--	301	error ('')			https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast.39b.delayed	(from https://ambronite.com/pages/community-christofer-johnsson-guitarist-and-founding-member-of-therion)
11:05:57	51090/51090	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Dec%202024%2006:05:53%20GMT	https://cdn.shopify.com/s/files/1/0282/3766/files/Sami-cp_1445ec43-596c-4bb0-8d26-b9c1e768db9c_large.png?11326350325587478667	C:/My%20Web%20Sites/ambronite/cdn.shopify.com/s/files/1/0282/3766/files/Sami-cp_1445ec43-596c-4bb0-8d26-b9c1e768db9c_large5610.png	(from https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef)
